,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
15,0,-0.5269375254614092,2.5809118879812023,0.11891347688820482,-1.4772269543026417,1.1148544847877149,0.9644726757727718,-0.4756930480109395,2.253084674882175,1.2874418769586295,-1.4693841537564407,3.5687632035669052,0.5319075455520093,-0.6323016157126186,3.9827001962827766,0.4329659525015018,-0.5989546661560464,-0.6490927593165668,2.074580162423991,1.7907404085907843,0.3907882370335123
16,0,-0.15137071732318538,3.1344401094796934,0.5641623828008457,-3.3455203555117676,-0.5830344243197084,1.3653264455074368,1.8214012824113617,0.006210381930735448,0.2186261324123284,0.6502889692198456,2.599052859743339,4.662000243975411,1.5448460425839956,1.3586451335829746,-3.6148971726599606,-2.174576721397751,1.721612749282949,-0.18719316948665518,5.456497227494941,-1.7523573603706721
17,3,4.126594133350595,2.167953671005817,0.3992366124639467,-1.4853153419644856,-1.110736945605609,0.4086894660712347,2.39054488717353,-5.642120397734812,-0.23776250318418876,-1.123335125263233,-0.49950624647614095,-0.8776514633334956,0.7580208793407394,3.684981445269505,-1.953328323628312,-2.370035556561434,0.471616092427929,0.71244734228262,4.760120180822922,1.327781908252129
18,3,-0.6810893276712028,-1.594552327523179,1.2592947094108269,-2.822036386864051,2.4282881978800304,-1.1046521925169526,0.6345847240386625,1.523118538598231,0.5307591046901593,1.2570046019975585,2.5291184896075327,-0.27286765642144506,1.9291335738197526,-0.2765930522922885,4.066108777137402,1.5036409022140487,-0.8456370413522928,2.058403664724604,1.937915500928473,0.05170236729805576
19,0,-1.2113821920872865,2.003817997342935,-0.7665396888661016,-2.4610187341467977,-0.6234993128864421,1.0715844196327333,0.35660327929043445,-0.575359725558875,-1.3749546423897583,-1.2764036760059612,0.9196388417467177,2.858539425554412,0.4308078124720359,0.8760284736497185,0.6536803949107134,-0.5504887004379072,-0.11612122633949964,0.3052003261424415,0.8871435405187172,1.2602957971477093
20,0,-1.9439769703463257,1.3731874190434827,1.3760970656634928,1.72924205409435,0.7760559948946801,-1.3109863176389298,-1.328869887674406,0.7156212957679478,0.00019530793456326578,-0.8080662789812721,-0.7076965650928077,1.565643421769451,2.6829187933075525,-2.8088556326069805,-1.1454942327896587,-0.11207302855449872,0.6681491808672576,0.30377775909811544,0.2601462295292022,-0.7431002836968308
21,1,-0.6823824375159581,0.32607983151033226,0.11541855230192445,-5.714189430881588,0.34875395802979825,0.6884587605660674,-0.9625428603485561,-2.136423184500721,1.8663678635122893,0.7367278719605772,3.333957355572599,-2.290560722374845,-0.3819439738701452,-0.9526007175335246,2.2409555795975282,3.518519752793422,-0.8728767041534202,-3.227094253346045,0.5022320613048733,0.10613074432831288
22,1,-0.25620273879315947,-2.2374150314468926,-0.6020421075486162,0.9702637575291241,-0.0924737626022363,0.2901423827295224,-0.13403190333578247,-2.865959124705434,1.9942219462314164,-0.16069546524995668,-4.165820403280338,-1.762936637334523,-2.492767111067612,1.0904075078912387,-3.416054696225791,-0.6032500057365034,0.3095637889908718,1.6236730211778063,1.7083811805409457,2.9611508138303324
23,4,1.2093842647651982,1.1693822828761276,1.6710239256097095,0.759969273473104,-0.22855177594655793,0.21096334223391777,-0.10488193622842615,0.1429426116251741,0.828815741630397,0.8650035707047025,1.7686877971530373,-2.2152213055674874,-0.2703480212533277,-0.7777173711590335,-0.13734422731969662,-1.157000186508871,0.0632150861349979,-0.9686735890109582,1.6051644365741746,1.1969543613698292
24,0,2.9025443314134844,-1.6314268708048827,-0.12595707045796758,-0.31161815059500175,1.4192400908979173,-0.0675429013870055,0.8778395609601077,1.2612203064581569,-0.3698851288692785,0.6709025447242213,-0.4895042171312648,-2.7926897149687284,-0.41210440263147363,1.9509855285669873,2.0966556318507505,0.3886820162965047,-0.11898033594150842,1.1624668620717302,1.1322726082401293,-0.921934456523534
25,0,0.625759973430906,3.4877945293407695,0.9405688709255265,-0.8163689794597472,0.08786752956757993,1.2513968259241288,-1.147546868617246,-2.2082931076277723,-0.37748228838976794,1.3057740708850765,-1.1571877580991468,1.0535756748129206,0.3930166807312655,0.1033641338356183,2.0761804612820884,-0.13796593249887765,0.15480445202909365,1.4406929165185658,-2.2898680954719826,-1.328416214990025
26,3,1.2178704880123195,2.693890550280998,0.6433639927934016,1.2218880163011043,0.3703623363008951,1.1542154522942156,1.4828619453881515,-1.7028574311720523,-0.46948925912109996,1.0176907497918593,-0.2099017721253221,3.0058068326783505,-4.90537726955149,0.1453799570946767,4.485553475378467,-0.19054590222028275,2.6500035054671898,0.16100778083209502,5.4622395004553095,0.6403262730616168
27,0,-1.3496327973043867,0.9993295193734236,0.657997473400622,-0.03478318956024026,-2.0245325122409668,0.10752209167253549,1.7470070369119728,-0.34607254404643617,0.22076337456477108,-0.39787989165968674,1.3815902291625564,-0.8407336822064897,0.08690741782267777,1.0707979685311397,-1.2231038948485211,-1.2918326504124171,0.3672908506107774,0.7355727383897896,-1.4149757897288693,0.9630564945376225
28,0,-0.27304527845856696,1.8938017824239832,0.4654143974449405,-2.178024131521982,-0.6676694009526236,1.7217113380653426,2.2677192835369913,1.8991885291923973,0.17068533603040847,-2.0370006440893538,1.1373454212083898,-2.112110085972804,0.6317170772240591,1.4769921824640595,-2.3304106973949925,3.0275735607680416,0.9401731557169614,1.6853781553551772,-2.086513340148159,-1.2260645223017916
29,4,-0.3637882731043919,-1.02229192767528,1.173042483984314,7.149453778572345,0.9105435454276049,1.459094332650352,-0.7356820226107044,-1.4685459119408781,-0.17731870230552446,-0.6871477454001654,4.010214434264877,1.5167821402084498,0.9430142572876418,5.334594302735534,-0.6095072050723341,-1.6793160790022799,-1.1863256261295412,0.9297627877181781,-4.386088024701625,0.4660174380252575
30,0,1.7826606237905942,3.2007605379092348,-0.010324689017969582,2.680403339439062,-0.6325591112675469,0.18426542065411372,-0.49017536429371455,0.5790520358797965,0.28403866402730826,0.6177831302248319,2.684468815621321,-2.0106139667206495,-1.0270103060329467,1.2392042794460516,-1.011867357198584,2.233652825217003,-0.766501515417517,-0.4588609302752119,-1.4486234301843401,-1.3142369257915096
31,1,-2.8054952563277378,-1.5829685469264816,-0.02664052544525411,0.12449381196240208,0.6335441236092124,-0.7244256523020788,0.19124942350035573,3.5033062548081406,-0.9715869799655473,-0.9428371267930294,1.8104790558960517,-0.2593808598172819,-1.3714158203668287,-0.8939064362605473,-0.5012591732959262,0.08884000772938486,2.419496359173837,-0.5331964704588155,-1.8230999134699237,0.24427947140293377
32,1,-5.0668517511172775,-2.5001793848109553,-2.171692465317573,-0.8784725278572539,-1.0350385251157401,-1.5384728673479686,0.724759223840147,-0.27221319437116864,0.3901879513326527,-0.06519526490484062,1.9298950984271919,3.62264344432152,-1.2354319405955907,-2.085259244569903,0.13635349642459663,2.3051730899968645,-0.7633726124005279,-1.3334371696240406,-1.9909476792939098,0.5368678174851585
33,3,3.0792918687477036,4.120152285882605,0.5027497635056744,2.3888669211346625,0.24819142803760336,1.6310970701105405,-0.8286855002010994,-1.2830279755409313,-0.9678353160623526,-0.4385782780908657,0.601140285851684,1.5471143800609157,-3.8777429668461516,2.2782663842093283,3.092006281353291,-0.7569352997983094,-0.2374669302418491,-0.11173767181586255,3.41656956524865,-1.2639994672194992
34,1,0.4219520049453934,-1.3678166479656562,-0.3911462630474385,3.206534377169774,-0.9022066091648048,0.09131057231603817,1.2066691238909233,-1.9334242159163968,-1.0314812063841,0.7734355939945697,-1.840398174520637,0.0715816591477069,-1.39444138598127,3.8398265326064354,-0.8337313827238567,-2.3958815055269116,0.10399870618745942,0.973146612094047,-0.9546155336170802,0.18449117329136328
35,1,-0.4014284417303864,0.1037878291610638,-0.08621771302073819,0.9491491475911854,0.4765795951109596,0.21618760929514408,-0.03478002962403795,3.3656660173335413,-1.2968430650735139,-0.14708989777607456,-1.100395554945202,3.447016731742411,-1.3057933660721244,-3.1563785695859816,2.325123010136278,1.2419730429424563,-0.34768266571292195,-5.182392711605637,3.19751844102911,-0.5405545585095448
36,1,2.4840354552309933,-0.9728784219558048,-2.061960722213858,-1.5656090451314941,-0.5858122964630359,0.9749421500524013,-0.49512090794395736,-2.4142816657374477,-0.20854398911251934,-0.20898557032323348,-3.927123665185005,-4.023062519704698,0.4333775882217289,-2.5868645340552248,-2.152134084059855,-2.659617470051989,-1.3363663981698657,2.6818194932727875,-0.45209394631691857,-0.7389657317604882
37,4,0.8792514697619526,1.4444132619513796,-0.03186089748319823,0.44912968812134335,-0.8349930904937528,-0.5115592624746822,0.3489834471292646,1.2295919931139818,1.459567227230271,0.558425323672108,1.499509996708011,1.2322895596770245,2.0958191859844972,1.6990704364025406,-3.882003131740808,-3.5550765594319103,-0.45408009492571,-2.2735334739990214,-1.0429918960354838,1.4344412265142668
38,3,2.022746023402748,3.48286410086247,-0.4259235389630516,3.7497911227285994,0.19616998976173697,0.6441718112694113,0.21162598524861853,-2.6439132091615014,0.37656143810263965,1.3368428138126847,-0.1135354380674348,0.8788102407402384,-3.1781633284817796,0.9164754559773735,3.768820818308878,1.4949174981333218,-1.7444820452742604,-0.8457603481556305,2.4804290094964636,2.0119196222847093
39,4,-0.6275358068794915,0.05408640948354973,0.8330587406495448,0.29118178226736346,0.1394187489348015,2.118892009524234,2.0552226141854897,0.8829122170882139,0.4732279659712195,-1.7013193806135256,1.2838501607642656,2.1446178228287516,2.3859571217793136,-0.9888406520535061,-0.46258141399215313,2.283522177254231,0.780733670846775,-0.4596085962361157,-2.4110515032122515,1.2814548872356113
40,0,1.32748321143122,3.340644811815979,0.18799904255876376,2.602630565409931,0.2894580993285357,0.8291302086597403,0.9818416893014861,1.5878257726812526,0.18401698153294788,1.6901708916282991,1.8690499705874715,-5.41706459063932,-4.931615775276662,-3.932277726013129,-1.0258485799539359,-0.046469375427888066,0.21132836769267005,-1.179367246233988,-1.9036135475086762,0.3865784540794108
41,2,1.2472861689911006,-2.7457494468197123,1.4778053288300659,2.4516883657792934,0.004781146632204941,-0.45766914871476005,0.7861716940257459,-4.395948988361081,-0.8445203575241061,0.6974707404654883,0.24605326071843073,0.2299043527276229,1.746800998700028,-1.4027252068966192,1.244379659826318,2.769952660341589,1.2530502510717398,3.5013265131860405,1.821553020401785,-0.11996711891477116
42,4,-1.129120047301821,-0.37897371213803155,-0.6763586130900917,-0.9334744080929297,-0.7178093109978944,1.0112796374572564,-0.4241529455120763,-1.6385834206501162,1.2225993769831296,-0.42416120140983193,3.236805246823302,0.1392347871355543,3.2833303953375537,-2.704046417201107,0.05165946007333935,-1.5290132114603314,-1.5143031337720498,0.305428314623152,-1.141979021145549,-0.3168021280767447
43,3,0.0848747263777754,1.7080926619099808,1.389986706863251,-2.0294655318668027,-1.3058683789288759,-0.8546648954391093,0.4103121777979315,-2.48864258245896,0.05867798630504452,1.2644526850878737,-0.9198147829434334,-2.502709122957467,2.7847058581696023,2.763199762126463,-4.0539637867505425,1.8863102736940378,0.8071639646539722,1.4782135852762235,1.4854367610925787,-0.8780128365061045
44,2,0.617769120926205,1.0981056676809753,1.6564501203191206,-2.4287860419502296,0.7841979348234636,-0.5317795148966454,0.9301188343560656,2.8933549881760756,-1.012660809019578,0.9860960693448192,5.764199310394297,0.16026178031851837,2.3725053239045204,-2.108658916015935,-1.844049314568549,2.2012668268751137,1.0295070842295933,-1.7772310305025703,0.6760293660661264,1.1810155590420965
45,0,-2.1700994689404376,0.7122662734177887,1.88585151130016,0.4659608175805753,0.685033609464584,1.0877292977466997,2.2731024580558787,-0.8128823527802151,-1.1455814466301586,1.2442690141062742,-0.45488041899576204,-0.11257692592445054,-0.27731248157086574,-5.680036219155031,2.368318395976613,2.3600342205178353,-1.250620283342027,0.06365951123015137,3.1992518781761397,-1.1282675997473053
46,3,-1.8426100384701072,-4.007180648614457,-0.3885140603931806,-2.8542016788634377,1.25988889736667,0.30997305669851083,0.4281333853041941,1.705495385442295,-1.1101705555014951,0.2614442141033424,2.402079969233156,-2.905820641973882,5.107417253620686,2.5320687618969666,-1.1538742079739444,-2.1394640744363054,-0.4152888031861418,3.793816888246405,0.4638612375819471,-1.808535876804857
47,1,-3.3877354080009345,-2.437608994463742,0.8325962258560552,1.2968597298201916,0.07619541594242038,1.6607306575058436,-1.493013389066191,-1.5848138008462398,-0.96906695818979,-0.16172503424520177,2.1493250051967787,0.4644254686146442,-2.8687261103236605,-0.8986423824793637,-0.7876411879756949,0.9269126060897812,0.44183702626046695,-0.07970925283868655,-0.9517903022198572,-0.5445990608539601
48,1,1.2363780551027186,2.1603742545481697,0.6635147322567332,-0.9020797637283345,1.2676116613795427,-0.8008830773777036,1.056515461992776,-0.3512541808048052,1.8902633842875147,0.8036249640879631,-0.6066259457643711,-1.7087570477481941,-3.2602872977841493,-0.8196541250634635,-1.1410591394273906,-0.9732131395251519,0.6727361960925524,-1.4193385553194058,0.45910730888383344,1.4725134241579494
49,0,-4.62375576079393,1.832061618293316,1.2058373086665004,-0.6061346046607731,1.7968990485854002,0.5594682936763212,0.09049971683330303,1.2071317425840626,-0.3629866831050772,-0.6295830624958827,-3.168454543904279,-3.465860958528357,2.1270984292035595,-5.519779790092542,2.6885485416217985,2.651537676919474,-0.1589898147108997,-0.4840534501098428,-0.5489398805122775,-1.0401925459427361
50,1,-1.0753110707276479,1.7412985887850692,-0.5007203549508048,0.07581626128430721,-0.2748635235419825,-1.4882683370308354,0.42184365124508116,3.5429600066683262,-2.3464713910993527,0.08345839510277128,1.5146416445078565,-1.8280154792370336,0.5194115586217894,-2.669007576023603,-1.3751190319964381,-0.6845209700040829,-2.1737820398976377,4.241538625353661,2.283035934711744,0.6026015344387298
51,4,0.29042619528907754,0.10891028833560804,-1.2982001925720426,-1.1628080003457835,-0.026064319077971937,0.8188435925323666,-1.8372123468157362,0.8944457326647205,2.0814880654833736,0.21913648823256426,2.245312814228176,1.5388937271314291,3.250677432473505,-2.0344680065468217,0.8171105421724535,1.549774865337358,1.9024380131581131,2.758549254672494,-3.6068088766228183,2.3261615021798376
52,0,4.7601918621820225,0.07790327816131329,0.19637536056996924,1.5097475582583741,1.1224106827350204,-2.493947371702549,-0.18492076278772998,2.4987024917835474,0.03363579318772618,1.5869232677481426,-1.3678759096072772,1.7076414188662663,-2.2222178382343314,4.006242171149598,-0.467257150172948,3.704967692433721,1.1492770510586514,2.4232850487850355,2.9847391620508668,-1.7957689360243723
53,1,1.3175027186254855,0.47880804863596504,0.9229703341876684,2.9963645284465703,0.14207434522658857,1.0695377950261902,-0.5056757517303025,-2.473013037783459,1.55851943306593,1.5321975808850183,-3.317161516012145,-1.13795906187729,-0.5149969424900284,1.0570238173648385,-2.5244751632439724,-1.1566848289620402,2.4956314900017094,0.9821640116177962,-3.193779743761901,0.28574545363646897
54,4,-3.4194044116008993,0.5337816683121671,-0.4164521882680243,2.681904327891266,0.37098773748318603,-0.9737917736020222,-0.4068444224347598,-1.035496182596079,-0.6999744619215319,1.3951313408594022,3.69969209653907,4.368756030938409,3.679387796276351,-4.974261098866951,4.6579545993354525,0.9543089793542266,0.3861375729683564,0.3237943403331629,-4.326984909408026,-0.8636439484734476
55,4,-2.0695372860467494,-0.02412723020655791,0.41652235597318,3.8760685782258495,0.08439619081221311,0.2564846671878971,0.4537580416818946,-0.610759684033175,0.8107379022071112,-0.39234592941150326,4.063780060520564,-1.2238506843701265,-1.9738912120226222,-0.2212379838896755,0.31089002715290903,-2.1597686789789745,-0.44512462328944913,3.6529753532452323,1.2684035866227963,-0.37728685400482476
56,3,-1.912192478422464,-4.029091976931751,0.10727067972133832,-4.513114327594895,-0.9961312740043963,1.4772959260080016,-0.8383829448539301,-3.406049405316931,1.080191668695828,0.2933968591248808,1.0799233732192646,-3.095928553541877,5.285749876401884,0.45792082777030874,-4.899756593021229,-4.017632607060498,0.963741474582597,4.7837983075659,-3.92810748296418,1.4059939942767363
57,1,-1.757373553799794,-1.3913755275658415,0.44599023994493103,0.5275918482895298,-1.2666350660568695,-0.1594985997513306,-0.7140861911000647,1.9272716668432683,-0.8118330457120272,2.1570274074417566,-1.738617765570357,1.532861164381491,-0.20849897008543336,-0.14697466254503275,-0.9780324098016578,1.4077054504704738,0.22269724937047986,-2.8847723961848537,-1.6677756542611224,-1.051207650352722
58,4,-0.3003399629218446,-3.1836099740387533,0.5995296955403041,1.5383152807591565,-0.5040254711876476,1.1446348674632092,-0.0026394590002801616,-4.092048899760133,-2.2727935057770154,-0.25876370352672307,1.8230611948445117,-0.1453172796574432,0.35095818601568385,2.867605618183125,3.7987149937386993,-1.6327882227820814,-1.1150437085041367,-1.9620854098170746,-3.4847537743786177,-0.7932318933005312
59,1,-0.9192422222295623,-0.9881566782792629,-0.5895361510646894,1.6221250206810676,1.3655695057526684,-1.411688863023477,-1.135911826121791,-0.8515499387216615,0.12333497166043343,0.4191558196670577,0.06517158118769342,-0.06905811363746203,-1.7292511809035083,-3.3332443940567362,0.4126945747930971,4.494363019185298,2.42789805767815,-0.689559111292259,-1.7334435599138733,0.0005468869396778597
60,3,3.1848976385692978,-1.8658502301269113,-0.2426626492242205,-2.642507941455959,-0.7253748096270526,-0.05348346487777342,0.12226365848697078,-2.2947767854254884,1.4391543240868958,0.4968850136285812,-5.839481813463039,-4.455747089429062,-3.757555161538897,-2.228885842228173,-2.028138632312537,2.532171639035493,-1.0783538371705776,2.9408643962999315,1.451664069562935,-1.027669835963789
61,4,-1.4307168891916198,-0.7864664820945885,-0.7865722584204117,2.986786551772249,-1.085577959319398,0.5725339075419513,-0.1544619863454114,-0.7280605086393617,-1.1756837210360067,-1.2300837059028267,2.6892977066635404,0.6329527236251504,0.9315148475453029,-0.40041499914988743,1.874790391341871,-2.9200684640634478,2.234023004814375,-0.2456963151572534,-2.171825511725034,0.6349457713447774
62,1,1.9915020522255529,2.587472607159103,-0.16726420018104757,0.7557022799169787,0.5922539432763185,-0.9591755035262449,-0.8563374376530403,3.127820646742226,1.1264559710384219,-0.7835385829092825,0.9170356690365596,-1.3084459939871227,-0.6091511570707598,-1.7419304111736873,-1.7307088979891871,-1.406256404727856,-0.5251604736340455,2.7444004169712852,0.42562211491281343,-0.3605791095511307
63,0,-0.3727244948498383,0.9528378215688295,-0.13075794945923697,5.0428688112425775,-0.27527400683516,2.0330740594421197,0.1571955926245306,-0.7684493218311264,0.9026498117418026,-0.09360402223125655,-2.5925705667561414,3.942043674784214,2.657074668577058,3.9767339255970806,1.5613739504814095,2.312527569540476,-1.3837457971352238,0.3975414402267533,-0.43745881998166436,0.8469673130664661
64,4,-1.2022571226660834,2.099739115101403,-0.14079872034401958,-1.2456169559810126,-1.3951587659713758,-1.010228971475748,0.5899611507412338,-5.591696099358962,-0.00022657801828153412,-0.2520421083510095,0.1583786362278933,-1.1431181679729399,3.791363909029744,-2.7348829345335313,-0.9127401063310568,-0.6598365925573916,-0.5132064099668263,-0.6482384683131598,-0.13947297964903024,-0.5550679862616795
65,2,-3.965984476348319,0.5685039034411322,-1.8492704661976185,0.798061925903797,-1.5525689079325127,-1.221259916697304,-0.06354157558799084,6.657920861551295,0.5562905847665666,-0.8376982218717018,-1.2059847774842618,-0.8638077915355165,-3.902445743508881,1.3478690008374845,-3.2434707652188495,-2.997015668029382,0.9797831631112726,1.8092755359078443,-5.164600462053597,0.1697532599854072
66,4,1.605500293779477,-0.19323781866871834,0.5990077464812347,-0.22823840361158418,0.032308358763457085,0.3028396335338335,-2.3088760651746467,-4.081044976792759,0.9537798569924973,-0.31487930188461133,-0.07794975335550722,-0.5259427243947871,-0.8375956589414936,-0.6149810202622267,-0.4661146176670664,-3.1132298396034694,0.04542123091218559,-2.7970305386051746,-1.779668871163079,0.9369306254626807
67,2,1.200080669055414,-2.6166661236722284,-0.28533492799695637,1.4278838529598024,-0.223955632418081,-0.25591757629296596,-0.6975442100600137,1.131034930553762,0.1582541372789652,-0.7221169033369716,-2.02954853885767,-2.814639059876663,1.4924762886242608,-1.0915867141931626,0.5797991390010752,1.178627186470566,0.3212963297641006,-1.7668942660720288,0.7239635976319133,1.4539136130811028
68,1,-0.31076823621267746,3.303551093098797,-1.4010486074293547,0.026966427329554926,-0.05725755422086384,-1.590184247370086,1.6279557811646472,2.5077983162259447,-0.9261840038134402,-0.11599973807459873,0.2430554390585097,-4.615122641745806,-2.528230192328429,-5.929493351724932,-2.699977789724296,0.27616687101394743,0.991370334628898,4.377757875844906,-2.881143614564263,-0.23466758503492893
69,3,6.529386167742613,-2.0992089821730167,-1.1884222018346646,-3.8773156265310553,1.3005337773100105,1.3531298962426768,-1.287515766372197,-3.881894939295609,0.9527713199310943,0.158976877407666,-3.8285719830552583,-6.100452512016618,-1.315382211276337,-0.8611068265255879,-4.577132519133454,0.09837115152785939,2.025044639213626,2.556919712641458,8.870475000530183,0.7195418461544646
70,3,3.4103517845626588,0.161664513510715,0.6751453434638786,-3.8383742942664596,-0.18001474421470184,-1.3024999921992393,0.587026493705191,-3.656598925627768,-0.335054502778093,2.3230897071682968,-2.7367777905998123,-4.729799858899321,-1.005110601082134,-2.2786244597182814,-0.542050276283991,2.125380077357472,-0.29924563825023076,-1.3265494372147302,5.687993957753887,0.10241719454957791
71,3,-2.7318186653649645,-0.2740855819058885,-0.3597949008921528,-1.8571344884192764,-0.4063714159922621,-1.2334684006503644,-1.5087569577958637,1.9523721863549457,-0.8207493577161556,-0.7279110379811315,2.3588266340136603,-2.3674842148492283,-2.179638669566774,-2.1190037732141063,1.45167474067122,-2.954792630898655,-0.4307982950741954,2.4110732010019182,2.152166872937751,-0.5482108534004962
